case,event,z_1
535,am,0.585594254
535,q,0.585594254
535,k,0.585594254
535,z,0.585594254
535,ai,0.585594254
535,ai,0.585594254
535,d,0.585594254
535,n,0.585594254
536,a,0.281011309
536,aj,0.281011309
536,h,0.281011309
536,f,0.281011309
536,s,0.281011309
536,s,0.281011309
536,ai,0.281011309
536,am,0.281011309
536,aj,0.281011309
536,q,0.281011309
536,aa,0.281011309
536,al,0.281011309
536,ac,0.281011309
536,ab,0.281011309
536,p,0.281011309
536,o,0.281011309
536,w,0.281011309
536,z,0.281011309
536,k,0.281011309
536,ai,0.281011309
536,ad,0.281011309
536,al,0.281011309
536,n,0.281011309
536,z,0.281011309
536,d,0.281011309
536,c,0.281011309
537,f,0.086022346
537,j,0.086022346
537,q,0.086022346
537,s,0.086022346
537,aj,0.086022346
537,am,0.086022346
537,s,0.086022346
537,aa,0.086022346
537,g,0.086022346
537,h,0.086022346
537,q,0.086022346
537,ab,0.086022346
537,ai,0.086022346
537,ac,0.086022346
537,al,0.086022346
537,p,0.086022346
537,o,0.086022346
537,w,0.086022346
537,k,0.086022346
537,z,0.086022346
537,ai,0.086022346
537,ad,0.086022346
537,al,0.086022346
537,z,0.086022346
537,n,0.086022346
537,d,0.086022346
537,c,0.086022346
538,a,0.172829663
538,aj,0.172829663
538,f,0.172829663
538,s,0.172829663
538,am,0.172829663
538,s,0.172829663
538,h,0.172829663
538,ai,0.172829663
538,aj,0.172829663
538,q,0.172829663
538,ac,0.172829663
538,p,0.172829663
538,aa,0.172829663
538,ab,0.172829663
538,al,0.172829663
538,o,0.172829663
538,w,0.172829663
538,k,0.172829663
538,z,0.172829663
538,ad,0.172829663
538,ai,0.172829663
538,al,0.172829663
538,d,0.172829663
538,n,0.172829663
538,z,0.172829663
538,c,0.172829663
539,a,0.964061628
539,h,0.964061628
539,s,0.964061628
539,ak,0.964061628
539,n,0.964061628
539,aa,0.964061628
539,w,0.964061628
539,ai,0.964061628
539,ac,0.964061628
539,d,0.964061628
539,ab,0.964061628
539,s,0.964061628
539,am,0.964061628
539,g,0.964061628
539,q,0.964061628
539,p,0.964061628
539,al,0.964061628
539,o,0.964061628
539,w,0.964061628
539,z,0.964061628
539,k,0.964061628
539,ad,0.964061628
539,ai,0.964061628
539,al,0.964061628
539,z,0.964061628
539,n,0.964061628
539,d,0.964061628
539,c,0.964061628
540,q,0.908224921
540,ak,0.908224921
540,j,0.908224921
540,w,0.908224921
540,n,0.908224921
540,d,0.908224921
540,h,0.908224921
540,ai,0.908224921
540,s,0.908224921
540,g,0.908224921
540,ac,0.908224921
540,s,0.908224921
540,am,0.908224921
540,aa,0.908224921
540,ab,0.908224921
540,q,0.908224921
540,al,0.908224921
540,p,0.908224921
540,o,0.908224921
540,w,0.908224921
540,z,0.908224921
540,k,0.908224921
540,ai,0.908224921
540,ad,0.908224921
540,al,0.908224921
540,n,0.908224921
540,d,0.908224921
540,z,0.908224921
540,c,0.908224921
541,q,0.712827034
541,ak,0.712827034
541,j,0.712827034
541,s,0.712827034
541,h,0.712827034
541,ah,0.712827034
541,w,0.712827034
541,d,0.712827034
541,am,0.712827034
541,aj,0.712827034
541,aa,0.712827034
541,ab,0.712827034
541,ai,0.712827034
541,s,0.712827034
541,ac,0.712827034
541,q,0.712827034
541,al,0.712827034
541,p,0.712827034
541,o,0.712827034
541,w,0.712827034
541,z,0.712827034
541,k,0.712827034
541,ad,0.712827034
541,ai,0.712827034
541,al,0.712827034
541,d,0.712827034
541,n,0.712827034
541,z,0.712827034
541,c,0.712827034
542,f,0.082860824
542,aj,0.082860824
542,a,0.082860824
542,s,0.082860824
542,g,0.082860824
542,am,0.082860824
542,s,0.082860824
542,aa,0.082860824
542,h,0.082860824
542,ab,0.082860824
542,q,0.082860824
542,ai,0.082860824
542,ac,0.082860824
542,p,0.082860824
542,al,0.082860824
542,o,0.082860824
542,w,0.082860824
542,z,0.082860824
542,k,0.082860824
542,ad,0.082860824
542,ai,0.082860824
542,al,0.082860824
542,d,0.082860824
542,z,0.082860824
542,n,0.082860824
542,c,0.082860824
543,aj,0.146393625
543,j,0.146393625
543,f,0.146393625
543,q,0.146393625
543,s,0.146393625
543,g,0.146393625
543,am,0.146393625
543,s,0.146393625
543,h,0.146393625
543,aa,0.146393625
543,ab,0.146393625
543,q,0.146393625
543,p,0.146393625
543,ai,0.146393625
543,al,0.146393625
543,ac,0.146393625
543,o,0.146393625
543,w,0.146393625
543,k,0.146393625
543,z,0.146393625
543,ad,0.146393625
543,ai,0.146393625
543,al,0.146393625
543,d,0.146393625
543,z,0.146393625
543,n,0.146393625
543,c,0.146393625
544,q,0.494136835
544,j,0.494136835
544,ak,0.494136835
544,h,0.494136835
544,ai,0.494136835
544,ah,0.494136835
544,s,0.494136835
544,w,0.494136835
544,ac,0.494136835
544,aa,0.494136835
544,d,0.494136835
544,ab,0.494136835
544,ac,0.494136835
544,af,0.494136835
544,aj,0.494136835
544,z,0.494136835
544,k,0.494136835
544,ai,0.494136835
544,y,0.494136835
544,n,0.494136835
544,n,0.494136835
544,d,0.494136835
544,z,0.494136835
544,c,0.494136835
545,j,0.039144715
545,aj,0.039144715
545,f,0.039144715
545,q,0.039144715
545,s,0.039144715
545,i,0.039144715
545,am,0.039144715
545,s,0.039144715
545,h,0.039144715
545,q,0.039144715
545,aa,0.039144715
545,p,0.039144715
545,ai,0.039144715
545,al,0.039144715
545,ab,0.039144715
545,ac,0.039144715
545,o,0.039144715
545,w,0.039144715
545,z,0.039144715
545,k,0.039144715
545,ad,0.039144715
545,ai,0.039144715
545,al,0.039144715
545,z,0.039144715
545,n,0.039144715
545,d,0.039144715
545,c,0.039144715
546,ak,0.599443574
546,w,0.599443574
546,q,0.599443574
546,j,0.599443574
546,h,0.599443574
546,d,0.599443574
546,s,0.599443574
546,ai,0.599443574
546,ah,0.599443574
546,aa,0.599443574
546,ac,0.599443574
546,aj,0.599443574
546,ac,0.599443574
546,ab,0.599443574
546,af,0.599443574
546,k,0.599443574
546,z,0.599443574
546,ai,0.599443574
546,ai,0.599443574
546,z,0.599443574
546,n,0.599443574
546,d,0.599443574
546,c,0.599443574
547,a,0.487986761
547,s,0.487986761
547,ak,0.487986761
547,ah,0.487986761
547,aa,0.487986761
547,h,0.487986761
547,w,0.487986761
547,ab,0.487986761
547,ai,0.487986761
547,d,0.487986761
547,ac,0.487986761
547,ac,0.487986761
547,am,0.487986761
547,aj,0.487986761
547,q,0.487986761
547,k,0.487986761
547,z,0.487986761
547,ai,0.487986761
547,y,0.487986761
547,n,0.487986761
547,n,0.487986761
547,d,0.487986761
547,z,0.487986761
547,c,0.487986761
548,aj,0.246845831
548,f,0.246845831
548,a,0.246845831
548,s,0.246845831
548,i,0.246845831
548,am,0.246845831
548,s,0.246845831
548,h,0.246845831
548,aa,0.246845831
548,q,0.246845831
548,ab,0.246845831
548,al,0.246845831
548,ai,0.246845831
548,p,0.246845831
548,ac,0.246845831
548,o,0.246845831
548,w,0.246845831
548,k,0.246845831
548,z,0.246845831
548,ad,0.246845831
548,ai,0.246845831
548,al,0.246845831
548,z,0.246845831
548,d,0.246845831
548,n,0.246845831
548,c,0.246845831
549,a,0.921705585
549,s,0.921705585
549,ak,0.921705585
549,w,0.921705585
549,h,0.921705585
549,aa,0.921705585
549,n,0.921705585
549,ai,0.921705585
549,d,0.921705585
549,ab,0.921705585
549,ac,0.921705585
549,am,0.921705585
549,g,0.921705585
549,s,0.921705585
549,q,0.921705585
549,p,0.921705585
549,al,0.921705585
549,o,0.921705585
549,w,0.921705585
549,z,0.921705585
549,k,0.921705585
549,ad,0.921705585
549,ai,0.921705585
549,al,0.921705585
549,n,0.921705585
549,d,0.921705585
549,z,0.921705585
549,c,0.921705585
550,q,0.513387756
550,ak,0.513387756
550,w,0.513387756
550,d,0.513387756
550,ah,0.513387756
550,j,0.513387756
550,ac,0.513387756
550,aj,0.513387756
550,am,0.513387756
550,h,0.513387756
550,s,0.513387756
550,aa,0.513387756
550,ab,0.513387756
550,q,0.513387756
550,z,0.513387756
550,ai,0.513387756
550,ac,0.513387756
550,k,0.513387756
550,ai,0.513387756
550,ai,0.513387756
550,d,0.513387756
550,n,0.513387756
550,z,0.513387756
550,c,0.513387756
551,q,0.809110474
551,j,0.809110474
551,ak,0.809110474
551,h,0.809110474
551,s,0.809110474
551,ai,0.809110474
551,w,0.809110474
551,ac,0.809110474
551,ah,0.809110474
551,aa,0.809110474
551,ab,0.809110474
551,d,0.809110474
551,aj,0.809110474
551,s,0.809110474
551,am,0.809110474
551,q,0.809110474
551,p,0.809110474
551,al,0.809110474
551,o,0.809110474
551,w,0.809110474
551,k,0.809110474
551,z,0.809110474
551,ai,0.809110474
551,ad,0.809110474
551,al,0.809110474
551,n,0.809110474
551,z,0.809110474
551,d,0.809110474
551,c,0.809110474
552,aj,0.164760242
552,a,0.164760242
552,f,0.164760242
552,s,0.164760242
552,am,0.164760242
552,s,0.164760242
552,i,0.164760242
552,h,0.164760242
552,aa,0.164760242
552,q,0.164760242
552,ai,0.164760242
552,al,0.164760242
552,p,0.164760242
552,ab,0.164760242
552,o,0.164760242
552,ac,0.164760242
552,w,0.164760242
552,k,0.164760242
552,z,0.164760242
552,ad,0.164760242
552,al,0.164760242
552,ai,0.164760242
552,d,0.164760242
552,z,0.164760242
552,n,0.164760242
552,c,0.164760242
553,j,0.58170102
553,ak,0.58170102
553,q,0.58170102
553,w,0.58170102
553,d,0.58170102
553,ah,0.58170102
553,ac,0.58170102
553,aj,0.58170102
553,h,0.58170102
553,am,0.58170102
553,s,0.58170102
553,q,0.58170102
553,ai,0.58170102
553,aa,0.58170102
553,k,0.58170102
553,ac,0.58170102
553,z,0.58170102
553,y,0.58170102
553,ab,0.58170102
553,ai,0.58170102
553,n,0.58170102
553,n,0.58170102
553,z,0.58170102
553,d,0.58170102
554,f,0.416283613
554,aj,0.416283613
554,a,0.416283613
554,h,0.416283613
554,am,0.416283613
554,s,0.416283613
554,s,0.416283613
554,ai,0.416283613
554,g,0.416283613
554,ac,0.416283613
554,aa,0.416283613
554,q,0.416283613
554,al,0.416283613
554,ab,0.416283613
554,p,0.416283613
554,o,0.416283613
554,w,0.416283613
554,z,0.416283613
554,k,0.416283613
554,ad,0.416283613
554,al,0.416283613
554,ai,0.416283613
554,n,0.416283613
554,d,0.416283613
554,z,0.416283613
554,c,0.416283613
555,a,0.74313106
555,h,0.74313106
555,ak,0.74313106
555,w,0.74313106
555,s,0.74313106
555,ai,0.74313106
555,d,0.74313106
555,ac,0.74313106
555,ah,0.74313106
555,aa,0.74313106
555,ab,0.74313106
555,am,0.74313106
555,s,0.74313106
555,q,0.74313106
555,aj,0.74313106
555,p,0.74313106
555,al,0.74313106
555,o,0.74313106
555,w,0.74313106
555,z,0.74313106
555,k,0.74313106
555,ai,0.74313106
555,ad,0.74313106
555,al,0.74313106
555,n,0.74313106
555,z,0.74313106
555,d,0.74313106
555,c,0.74313106
556,f,0.248443027
556,aj,0.248443027
556,a,0.248443027
556,aj,0.248443027
556,am,0.248443027
556,s,0.248443027
556,s,0.248443027
556,aa,0.248443027
556,h,0.248443027
556,q,0.248443027
556,ab,0.248443027
556,p,0.248443027
556,ai,0.248443027
556,al,0.248443027
556,ac,0.248443027
556,o,0.248443027
556,w,0.248443027
556,k,0.248443027
556,z,0.248443027
556,ai,0.248443027
556,ad,0.248443027
556,al,0.248443027
556,d,0.248443027
556,n,0.248443027
556,z,0.248443027
556,c,0.248443027
557,ak,0.666817853
557,q,0.666817853
557,ah,0.666817853
557,j,0.666817853
557,w,0.666817853
557,s,0.666817853
557,aa,0.666817853
557,ab,0.666817853
557,h,0.666817853
557,ai,0.666817853
557,d,0.666817853
557,aj,0.666817853
557,am,0.666817853
557,s,0.666817853
557,ac,0.666817853
557,q,0.666817853
557,p,0.666817853
557,al,0.666817853
557,o,0.666817853
557,w,0.666817853
557,z,0.666817853
557,k,0.666817853
557,ad,0.666817853
557,al,0.666817853
557,ai,0.666817853
557,n,0.666817853
557,z,0.666817853
557,d,0.666817853
557,c,0.666817853
558,ak,0.549461942
558,a,0.549461942
558,h,0.549461942
558,w,0.549461942
558,ai,0.549461942
558,ac,0.549461942
558,s,0.549461942
558,ah,0.549461942
558,d,0.549461942
558,ac,0.549461942
558,aa,0.549461942
558,aj,0.549461942
558,af,0.549461942
558,z,0.549461942
558,ab,0.549461942
558,k,0.549461942
558,ai,0.549461942
558,ai,0.549461942
558,d,0.549461942
558,n,0.549461942
558,z,0.549461942
558,c,0.549461942
559,a,0.545242017
559,s,0.545242017
559,ak,0.545242017
559,ah,0.545242017
559,h,0.545242017
559,aa,0.545242017
559,w,0.545242017
559,d,0.545242017
559,ai,0.545242017
559,am,0.545242017
559,ac,0.545242017
559,aj,0.545242017
559,ab,0.545242017
559,q,0.545242017
559,k,0.545242017
559,ac,0.545242017
559,z,0.545242017
559,y,0.545242017
559,ai,0.545242017
559,n,0.545242017
559,n,0.545242017
559,z,0.545242017
559,d,0.545242017
559,c,0.545242017
560,ak,0.643489214
560,ah,0.643489214
560,w,0.643489214
560,a,0.643489214
560,s,0.643489214
560,h,0.643489214
560,d,0.643489214
560,am,0.643489214
560,aa,0.643489214
560,ai,0.643489214
560,ab,0.643489214
560,s,0.643489214
560,aj,0.643489214
560,q,0.643489214
560,p,0.643489214
560,ac,0.643489214
560,al,0.643489214
560,o,0.643489214
560,w,0.643489214
560,k,0.643489214
560,z,0.643489214
560,ad,0.643489214
560,ai,0.643489214
560,al,0.643489214
560,z,0.643489214
560,n,0.643489214
560,d,0.643489214
560,c,0.643489214
561,aj,0.337633173
561,f,0.337633173
561,am,0.337633173
561,aj,0.337633173
561,a,0.337633173
561,s,0.337633173
561,q,0.337633173
561,h,0.337633173
561,al,0.337633173
561,s,0.337633173
561,ai,0.337633173
561,ac,0.337633173
561,p,0.337633173
561,aa,0.337633173
561,o,0.337633173
561,ab,0.337633173
561,w,0.337633173
561,k,0.337633173
561,z,0.337633173
561,ai,0.337633173
561,ad,0.337633173
561,al,0.337633173
562,f,0.049443373
562,aj,0.049443373
562,s,0.049443373
562,j,0.049443373
562,q,0.049443373
562,i,0.049443373
562,s,0.049443373
562,am,0.049443373
562,h,0.049443373
562,aa,0.049443373
562,q,0.049443373
562,ai,0.049443373
562,p,0.049443373
562,al,0.049443373
562,o,0.049443373
562,ab,0.049443373
562,ac,0.049443373
562,w,0.049443373
562,z,0.049443373
562,k,0.049443373
562,ai,0.049443373
562,ad,0.049443373
562,al,0.049443373
562,d,0.049443373
562,n,0.049443373
562,z,0.049443373
562,c,0.049443373
563,ak,0.783160859
563,ah,0.783160859
563,w,0.783160859
563,a,0.783160859
563,h,0.783160859
563,d,0.783160859
563,s,0.783160859
563,aj,0.783160859
563,ai,0.783160859
563,ac,0.783160859
563,s,0.783160859
563,am,0.783160859
563,q,0.783160859
563,al,0.783160859
563,aa,0.783160859
563,ab,0.783160859
563,p,0.783160859
563,o,0.783160859
563,w,0.783160859
563,k,0.783160859
563,z,0.783160859
563,ai,0.783160859
563,ad,0.783160859
563,al,0.783160859
563,d,0.783160859
563,n,0.783160859
563,z,0.783160859
563,c,0.783160859
564,a,0.796460546
564,ak,0.796460546
564,ah,0.796460546
564,w,0.796460546
564,h,0.796460546
564,s,0.796460546
564,ai,0.796460546
564,d,0.796460546
564,ac,0.796460546
564,s,0.796460546
564,aj,0.796460546
564,aa,0.796460546
564,am,0.796460546
564,q,0.796460546
564,al,0.796460546
564,ab,0.796460546
564,p,0.796460546
564,o,0.796460546
564,w,0.796460546
564,k,0.796460546
564,z,0.796460546
564,ai,0.796460546
564,ad,0.796460546
564,al,0.796460546
564,n,0.796460546
564,d,0.796460546
564,z,0.796460546
564,c,0.796460546
565,a,0.555396965
565,s,0.555396965
565,ak,0.555396965
565,aa,0.555396965
565,h,0.555396965
565,ai,0.555396965
565,ah,0.555396965
565,w,0.555396965
565,ab,0.555396965
565,ac,0.555396965
565,d,0.555396965
565,aj,0.555396965
565,am,0.555396965
565,ac,0.555396965
565,q,0.555396965
565,z,0.555396965
565,k,0.555396965
565,y,0.555396965
565,n,0.555396965
565,ai,0.555396965
566,a,0.720753364
566,h,0.720753364
566,ak,0.720753364
566,s,0.720753364
566,ai,0.720753364
566,ah,0.720753364
566,ac,0.720753364
566,aa,0.720753364
566,w,0.720753364
566,d,0.720753364
566,am,0.720753364
566,aj,0.720753364
566,ab,0.720753364
566,s,0.720753364
566,q,0.720753364
566,al,0.720753364
566,p,0.720753364
566,o,0.720753364
566,w,0.720753364
566,z,0.720753364
566,k,0.720753364
566,ai,0.720753364
566,ad,0.720753364
566,al,0.720753364
566,z,0.720753364
566,d,0.720753364
566,n,0.720753364
567,f,0.076725192
567,q,0.076725192
567,j,0.076725192
567,aj,0.076725192
567,g,0.076725192
567,s,0.076725192
567,aa,0.076725192
567,h,0.076725192
567,s,0.076725192
567,am,0.076725192
567,ai,0.076725192
567,ab,0.076725192
567,ac,0.076725192
567,q,0.076725192
567,al,0.076725192
567,p,0.076725192
567,o,0.076725192
567,w,0.076725192
567,k,0.076725192
567,z,0.076725192
567,ad,0.076725192
567,ai,0.076725192
567,al,0.076725192
567,d,0.076725192
567,z,0.076725192
567,n,0.076725192
567,c,0.076725192
568,f,0.07538715
568,a,0.07538715
568,aj,0.07538715
568,s,0.07538715
568,am,0.07538715
568,h,0.07538715
568,ai,0.07538715
568,s,0.07538715
568,aj,0.07538715
568,q,0.07538715
568,aa,0.07538715
568,ac,0.07538715
568,p,0.07538715
568,al,0.07538715
568,ab,0.07538715
568,o,0.07538715
568,w,0.07538715
568,k,0.07538715
568,z,0.07538715
568,ad,0.07538715
568,ai,0.07538715
568,al,0.07538715
568,z,0.07538715
568,d,0.07538715
568,n,0.07538715
568,c,0.07538715
569,f,0.414713711
569,j,0.414713711
569,q,0.414713711
569,aj,0.414713711
569,h,0.414713711
569,s,0.414713711
569,aa,0.414713711
569,g,0.414713711
569,s,0.414713711
569,am,0.414713711
569,ab,0.414713711
569,ai,0.414713711
569,q,0.414713711
569,ac,0.414713711
569,p,0.414713711
569,al,0.414713711
569,o,0.414713711
569,w,0.414713711
569,z,0.414713711
569,k,0.414713711
569,ai,0.414713711
569,ad,0.414713711
569,al,0.414713711
569,n,0.414713711
569,d,0.414713711
569,z,0.414713711
569,c,0.414713711
570,ak,0.576915646
570,w,0.576915646
570,q,0.576915646
570,j,0.576915646
570,ah,0.576915646
570,h,0.576915646
570,d,0.576915646
570,am,0.576915646
570,aj,0.576915646
570,s,0.576915646
570,ac,0.576915646
570,q,0.576915646
570,ai,0.576915646
570,aa,0.576915646
570,ac,0.576915646
570,k,0.576915646
570,z,0.576915646
570,ab,0.576915646
570,ai,0.576915646
570,y,0.576915646
570,n,0.576915646
570,z,0.576915646
570,n,0.576915646
570,d,0.576915646
570,c,0.576915646
571,q,0.9749749
571,ak,0.9749749
571,w,0.9749749
571,n,0.9749749
571,j,0.9749749
571,h,0.9749749
571,s,0.9749749
571,d,0.9749749
571,ai,0.9749749
571,ac,0.9749749
571,s,0.9749749
571,aa,0.9749749
571,am,0.9749749
571,g,0.9749749
571,q,0.9749749
571,al,0.9749749
571,p,0.9749749
571,ab,0.9749749
571,o,0.9749749
571,w,0.9749749
571,z,0.9749749
571,k,0.9749749
571,ai,0.9749749
571,ad,0.9749749
571,al,0.9749749
571,z,0.9749749
571,n,0.9749749
571,d,0.9749749
571,c,0.9749749
572,a,0.718900513
572,ak,0.718900513
572,h,0.718900513
572,w,0.718900513
572,s,0.718900513
572,d,0.718900513
572,ah,0.718900513
572,am,0.718900513
572,aa,0.718900513
572,ai,0.718900513
572,ab,0.718900513
572,aj,0.718900513
572,s,0.718900513
572,ac,0.718900513
572,q,0.718900513
572,p,0.718900513
572,al,0.718900513
572,o,0.718900513
572,w,0.718900513
572,z,0.718900513
572,k,0.718900513
572,ad,0.718900513
572,ai,0.718900513
572,al,0.718900513
572,z,0.718900513
572,n,0.718900513
572,d,0.718900513
572,c,0.718900513
573,a,0.376765876
573,h,0.376765876
573,ai,0.376765876
573,aj,0.376765876
573,f,0.376765876
573,s,0.376765876
573,am,0.376765876
573,s,0.376765876
573,aj,0.376765876
573,ac,0.376765876
573,q,0.376765876
573,aa,0.376765876
573,al,0.376765876
573,p,0.376765876
573,ab,0.376765876
573,o,0.376765876
573,w,0.376765876
573,z,0.376765876
573,k,0.376765876
573,ai,0.376765876
573,ad,0.376765876
573,al,0.376765876
573,z,0.376765876
573,n,0.376765876
573,d,0.376765876
573,c,0.376765876
574,ak,0.519016665
574,j,0.519016665
574,w,0.519016665
574,q,0.519016665
574,h,0.519016665
574,s,0.519016665
574,aa,0.519016665
574,ab,0.519016665
574,ai,0.519016665
574,ah,0.519016665
574,d,0.519016665
574,ac,0.519016665
574,aj,0.519016665
574,ac,0.519016665
574,af,0.519016665
574,z,0.519016665
574,k,0.519016665
574,y,0.519016665
574,ai,0.519016665
574,n,0.519016665
574,z,0.519016665
574,d,0.519016665
574,n,0.519016665
574,c,0.519016665
575,a,0.63472569
575,s,0.63472569
575,aa,0.63472569
575,ak,0.63472569
575,ab,0.63472569
575,h,0.63472569
575,ah,0.63472569
575,w,0.63472569
575,ai,0.63472569
575,ac,0.63472569
575,d,0.63472569
575,s,0.63472569
575,am,0.63472569
575,aj,0.63472569
575,q,0.63472569
575,al,0.63472569
575,p,0.63472569
575,o,0.63472569
575,w,0.63472569
575,k,0.63472569
575,z,0.63472569
575,ai,0.63472569
575,ad,0.63472569
575,al,0.63472569
575,z,0.63472569
575,n,0.63472569
575,d,0.63472569
575,c,0.63472569
576,q,0.568857965
576,ak,0.568857965
576,j,0.568857965
576,h,0.568857965
576,s,0.568857965
576,w,0.568857965
576,ah,0.568857965
576,ai,0.568857965
576,aa,0.568857965
576,d,0.568857965
576,am,0.568857965
576,ac,0.568857965
576,ac,0.568857965
576,aj,0.568857965
576,ab,0.568857965
576,q,0.568857965
576,k,0.568857965
576,z,0.568857965
576,ai,0.568857965
576,y,0.568857965
576,n,0.568857965
576,n,0.568857965
576,z,0.568857965
576,d,0.568857965
576,c,0.568857965
577,q,0.733471553
577,j,0.733471553
577,ak,0.733471553
577,h,0.733471553
577,ah,0.733471553
577,w,0.733471553
577,s,0.733471553
577,aa,0.733471553
577,ab,0.733471553
577,ai,0.733471553
577,d,0.733471553
577,s,0.733471553
577,am,0.733471553
577,ac,0.733471553
577,aj,0.733471553
577,q,0.733471553
577,p,0.733471553
577,al,0.733471553
577,o,0.733471553
577,w,0.733471553
577,k,0.733471553
577,z,0.733471553
577,ad,0.733471553
577,ai,0.733471553
577,al,0.733471553
577,z,0.733471553
577,n,0.733471553
577,d,0.733471553
577,c,0.733471553
578,ak,0.630793566
578,a,0.630793566
578,ah,0.630793566
578,w,0.630793566
578,h,0.630793566
578,ai,0.630793566
578,s,0.630793566
578,ac,0.630793566
578,d,0.630793566
578,aj,0.630793566
578,aa,0.630793566
578,am,0.630793566
578,s,0.630793566
578,ab,0.630793566
578,q,0.630793566
578,al,0.630793566
578,p,0.630793566
578,o,0.630793566
578,w,0.630793566
578,z,0.630793566
578,k,0.630793566
578,ad,0.630793566
578,ai,0.630793566
578,al,0.630793566
578,n,0.630793566
578,d,0.630793566
578,z,0.630793566
578,c,0.630793566
579,a,0.026681861
579,f,0.026681861
579,s,0.026681861
579,aj,0.026681861
579,aa,0.026681861
579,h,0.026681861
579,g,0.026681861
579,ab,0.026681861
579,ai,0.026681861
579,s,0.026681861
579,am,0.026681861
579,ac,0.026681861
579,q,0.026681861
579,al,0.026681861
579,p,0.026681861
579,o,0.026681861
579,w,0.026681861
579,z,0.026681861
579,k,0.026681861
579,ai,0.026681861
579,ad,0.026681861
579,al,0.026681861
579,d,0.026681861
579,n,0.026681861
579,z,0.026681861
579,c,0.026681861
580,q,0.909504411
580,ak,0.909504411
580,j,0.909504411
580,n,0.909504411
580,s,0.909504411
580,h,0.909504411
580,ai,0.909504411
580,w,0.909504411
580,aa,0.909504411
580,ab,0.909504411
580,ac,0.909504411
580,d,0.909504411
580,am,0.909504411
580,g,0.909504411
580,s,0.909504411
580,q,0.909504411
580,al,0.909504411
580,p,0.909504411
580,o,0.909504411
580,w,0.909504411
580,k,0.909504411
580,z,0.909504411
580,ad,0.909504411
580,ai,0.909504411
580,al,0.909504411
580,n,0.909504411
580,z,0.909504411
580,d,0.909504411
580,c,0.909504411
581,q,0.808386274
581,ak,0.808386274
581,ah,0.808386274
581,w,0.808386274
581,d,0.808386274
581,am,0.808386274
581,aj,0.808386274
581,j,0.808386274
581,h,0.808386274
581,s,0.808386274
581,aa,0.808386274
581,s,0.808386274
581,ab,0.808386274
581,ai,0.808386274
581,q,0.808386274
581,ac,0.808386274
581,p,0.808386274
581,al,0.808386274
581,o,0.808386274
581,w,0.808386274
581,k,0.808386274
581,z,0.808386274
581,ai,0.808386274
581,ad,0.808386274
581,al,0.808386274
582,ak,0.584552379
582,a,0.584552379
582,ah,0.584552379
582,s,0.584552379
582,h,0.584552379
582,w,0.584552379
582,aa,0.584552379
582,ai,0.584552379
582,d,0.584552379
582,aj,0.584552379
582,ac,0.584552379
582,am,0.584552379
582,ac,0.584552379
582,ab,0.584552379
582,q,0.584552379
582,k,0.584552379
582,z,0.584552379
582,ai,0.584552379
582,ai,0.584552379
582,d,0.584552379
582,n,0.584552379
582,z,0.584552379
583,f,0.403149531
583,a,0.403149531
583,h,0.403149531
583,aj,0.403149531
583,g,0.403149531
583,am,0.403149531
583,ai,0.403149531
583,s,0.403149531
583,q,0.403149531
583,s,0.403149531
583,al,0.403149531
583,aa,0.403149531
583,ac,0.403149531
583,p,0.403149531
583,o,0.403149531
583,ab,0.403149531
583,w,0.403149531
583,k,0.403149531
583,z,0.403149531
583,ai,0.403149531
583,ad,0.403149531
583,al,0.403149531
583,d,0.403149531
583,z,0.403149531
583,n,0.403149531
584,q,0.720570667
584,ak,0.720570667
584,j,0.720570667
584,s,0.720570667
584,ah,0.720570667
584,w,0.720570667
584,aa,0.720570667
584,h,0.720570667
584,d,0.720570667
584,ab,0.720570667
584,aj,0.720570667
584,ai,0.720570667
584,s,0.720570667
584,am,0.720570667
584,q,0.720570667
584,ac,0.720570667
584,p,0.720570667
584,al,0.720570667
584,o,0.720570667
584,w,0.720570667
584,k,0.720570667
584,z,0.720570667
584,ad,0.720570667
584,al,0.720570667
584,ai,0.720570667
584,d,0.720570667
584,n,0.720570667
584,z,0.720570667
584,c,0.720570667
585,aj,0.284007312
585,a,0.284007312
585,s,0.284007312
585,f,0.284007312
585,s,0.284007312
585,aa,0.284007312
585,h,0.284007312
585,g,0.284007312
585,am,0.284007312
585,q,0.284007312
585,ab,0.284007312
585,ai,0.284007312
585,p,0.284007312
585,ac,0.284007312
585,al,0.284007312
585,o,0.284007312
585,w,0.284007312
585,z,0.284007312
585,k,0.284007312
585,ad,0.284007312
585,ai,0.284007312
585,al,0.284007312
585,n,0.284007312
585,d,0.284007312
585,z,0.284007312
585,c,0.284007312
586,a,0.371289649
586,s,0.371289649
586,aa,0.371289649
586,f,0.371289649
586,h,0.371289649
586,aj,0.371289649
586,ai,0.371289649
586,ac,0.371289649
586,ab,0.371289649
586,i,0.371289649
586,am,0.371289649
586,s,0.371289649
586,q,0.371289649
586,al,0.371289649
586,p,0.371289649
586,o,0.371289649
586,w,0.371289649
586,z,0.371289649
586,k,0.371289649
586,ai,0.371289649
586,ad,0.371289649
586,al,0.371289649
586,d,0.371289649
586,n,0.371289649
586,z,0.371289649
586,c,0.371289649
587,q,0.962647805
587,ak,0.962647805
587,n,0.962647805
587,j,0.962647805
587,s,0.962647805
587,w,0.962647805
587,d,0.962647805
587,h,0.962647805
587,aa,0.962647805
587,ai,0.962647805
